xe;ye;ze;alpha;beta;gamma
-0.395473748;-0.179527789;0.017558275;162.8760529;42.85596466;68.21939087
0.43070522;0.136758775;0.122168109;161.9783325;-14.95119381;-131.6168518
0.109818019;-0.035537772;0.746820688;14.16804504;-36.20637512;-4.455833912
0.185778588;0.117112048;0.848908365;-25.61183739;33.54701996;-160.8626556
-0.450890899;-0.689277232;0.273879588;-52.5181694;-55.05228043;0.746665955
0.000448151;0.240967363;0.582413077;162.6371307;-18.71622467;-50.11325836
0.072472632;0.016786654;1.009367108;-32.01454163;37.2099762;121.7635193
0.07341475;-0.17793259;0.730415106;107.8912964;-42.46998596;29.31512833
-0.127373964;0.281510621;0.851809502;140.9784241;-70.67347717;-32.31908798
0.733660996;-0.437975436;0.639693975;145.5827637;-47.31340408;59.86321259
0.136751235;-0.10136582;0.877934754;-32.00852203;-39.67012787;-37.26182938
-0.218593061;-0.189385802;0.987963557;81.68391418;-61.62122726;33.46281052
-0.130201131;0.21771735;0.700790763;-69.19744873;-56.23944855;113.1797714
0.612139285;0.504041314;0.149206474;149.2072296;8.18104744;64.92929077
0.62660414;0.533232868;0.197954386;-10.50453854;10.21387386;87.03616333
-0.140493155;0.004207052;0.583544672;-0.314624906;38.90090942;71.97794342
0.152201772;0.02389713;0.550315082;-93.03856659;53.59291458;104.0388489
-0.008458322;-0.816541612;0.211934686;-14.45370483;-29.90406418;141.4011841
0.081743531;0.029826771;0.830966651;-169.089447;-28.95760536;76.06425476
-0.219714388;-0.09596616;0.77962786;-163.1120605;6.761789799;10.40751839
0.040932819;0.141948551;1.897427559;43.37980652;25.34822083;113.2136154
1.093374133;0.195720017;0.959368467;-80.75498962;11.91022587;-10.21814442
-0.832607567;-0.233376727;0.141009942;3.402039289;0.540311635;-68.87702179
-0.121666417;-0.013273818;1.062681317;-102.416275;-2.97627449;178.6665192
-0.369558394;-0.508539259;1.725000858;-61.79840469;-51.79259109;-97.73190308
0.477930307;-0.806377649;0.446825564;-94.44788361;-16.60295105;-64.01628113
0.070294671;-0.054241002;0.957019508;-53.27983093;57.89507294;16.50715256
0.153550342;0.139492065;1.19951582;54.11784744;75.79967499;116.4627991
0.240893126;0.7576406;-0.200199783;76.43599701;-17.94040108;155.3993073
0.11094851;-0.123753011;0.82065475;103.4951477;-41.28658295;-101.6593094
-0.141602725;-0.183561236;0.561899722;17.77781487;-27.67178345;-103.8327789
-0.0416889;0.283078283;0.817312241;38.14971924;58.2805481;-90.04376221
0.112681203;0.350408643;2.067289829;-99.68468475;62.72385406;160.8088684
0.144362837;-0.065202355;0.843708575;92.37271118;42.84130096;89.36054993
-0.182432204;-0.194130078;0.689308286;124.3454819;25.27542877;91.38456726
0.24925603;0.058114305;1.045285583;-8.509185791;-8.922709465;-103.7266464
0.566341281;0.190693721;1.145838976;-52.19953537;-20.51123428;-52.74044418
0.060697995;-0.272445202;0.713713467;154.4517822;61.69704437;80.05367279
0.133493453;-0.19578819;0.660542846;-100.1581039;-42.36106491;-118.6057587
0.037477985;-0.325092405;0.792238474;-13.88879299;53.05849838;158.6341858
-0.162933007;-0.262575924;0.745918512;-145.151825;-56.77529907;100.286087
-0.332093894;0.044534311;0.679710746;133.5708466;-38.09612656;49.73695755
-0.19255583;0.201604038;1.023159146;-66.98052216;-53.64418793;-53.90789795
-0.198424488;0.029645428;-0.206576556;62.5856781;75.05476379;177.4959412
0.045340016;0.191880286;0.825092018;-161.7869568;-8.35931778;-96.57247162
0.201240569;0.115578726;0.673972845;75.81153107;-51.9582634;36.76316833
-0.261954665;-0.490287364;1.098594546;-110.5946198;-54.38061523;48.28707123
0.013217457;0.317141116;0.749793351;-16.79753304;15.81169319;-143.0791321
-0.570180357;-0.528224826;1.643238306;-2.480725527;-2.020533562;36.12008286
-0.161247581;0.131625012;0.796766043;45.75595093;9.072293282;123.5940628
0.203388557;0.103028901;0.981064856;171.7915497;0.395361185;61.21871948
-0.290008038;0.184139222;-0.356695205;119.070076;2.224977732;31.15831184
0.129982978;-1.029670835;0.53689301;-54.32448959;-14.80278873;-130.6083527
-0.156711698;-0.17548728;0.936926246;117.3133087;7.434738636;124.8751068
-0.23390536;0.05142843;0.836017907;-18.86937904;5.870166302;92.24300385
-0.25680393;0.063462481;0.635002255;108.0807571;-47.61149216;99.76921844
0.003277242;0.18040137;0.791257262;-154.3456573;-33.77330399;44.13367081
0.050358661;0.177386776;1.047247767;-126.4033203;11.85936356;59.43187332
0.295042753;0.007223781;0.906800389;-103.4525909;-52.05033875;-4.737186432
-0.335177302;-0.823000431;0.818642199;-17.92931747;-38.19681549;96.44702148
0.204919368;-0.247334689;0.663181007;47.92782974;37.47357178;47.84075165
-0.09983395;0.053981312;0.832907259;-54.29846573;-77.37631989;95.86481476
0.006244292;0.172186866;0.281407803;161.6511078;50.28741837;-94.02859497
-0.149444267;0.02777157;0.723851442;11.9436264;25.26134682;136.7330475
0.219976291;-0.033211861;0.808506548;132.2929382;16.80612373;35.89255142
-0.863825798;0.419925213;1.235503793;88.08112335;-36.12010193;-167.4181061
0.635280252;0.588415861;0.705736041;20.22580147;-51.10415268;-35.44246292
0.100235716;-0.223641053;0.889140844;10.65063381;55.95174789;-22.20538521
0.524469018;-0.457437545;0.070561036;-50.10175323;-45.80601501;-35.89573669
-0.043425441;-0.080324814;0.984012365;-109.6451187;-9.569648743;-43.22439194
0.082247019;0.26803422;0.783182979;3.087836266;-68.55968475;170.1238708
0.679824591;-0.110296704;1.572637558;-110.2664413;-48.59718704;57.34890366
-0.127973855;-0.174182236;1.020125747;17.88119888;-33.44295502;76.90184021
-0.209699377;0.087243259;0.883931875;-160.0148163;16.72363281;29.36942673
-0.096433133;0.27079612;0.909566462;-47.71633911;-31.35092354;-144.1584167
0.245577604;0.184122279;-0.407398462;-43.21154785;-20.59786797;139.6664886
0.196462095;-0.100698717;0.790826738;-35.36759186;-67.45762634;-61.10498428
0.043313377;0.386190593;0.331272572;1.042910099;-57.48283005;85.91781616
0.164184138;1.0013448;0.48011741;-82.47914886;-46.44895172;32.57814789
0.077421397;-0.268215686;0.927681684;-115.9520111;31.68725586;-78.40555573
0.100854106;0.180462018;0.777689517;41.27005768;3.850916147;-86.85398102
0.023489982;-0.204341605;0.939994454;114.4412918;29.46053886;-107.744072
0.118147582;0.251492977;0.691459596;-121.4992447;-9.913799286;-92.70530701
-0.01650057;0.332772583;0.984243512;-59.31137466;-57.69526291;3.725247383
-0.065602742;-0.107482329;0.899637163;-179.3677368;65.71338654;-20.47904587
-0.041654076;0.259776622;0.679606795;-112.0298615;-11.13491821;-114.2625275
0.109148376;0.075510293;0.914652228;83.10868073;73.31987;-61.75811386
-0.906722307;-0.661832988;1.218037605;88.05619049;31.49290276;114.0545425
0.041386731;-0.103877023;0.755104363;-115.5126495;-6.168185711;68.18460083
0.058860213;-0.875442743;0.017560313;-119.6575775;-1.883710623;-167.0986023
-0.117147222;0.219449118;0.826703668;19.41064072;66.21928406;7.36155653
-0.138896853;0.468964428;1.008307457;-172.9835205;-39.64453125;-0.100642145
-0.313498646;-0.07509499;0.997969031;5.879772663;-45.49761963;137.5402527
-0.196761653;0.18480587;0.907907844;-29.06397438;28.70131493;-173.8069916
0.019738369;0.158595636;0.965234876;176.280426;-8.244989395;-133.4466095
0.678784311;-0.901211143;0.801585197;-137.4886169;34.15304947;-133.8307343
0.185828239;-0.081311122;1.04715836;-77.73600769;22.84117508;46.6412468
0.085798196;-0.227800593;1.053041339;-73.18212891;-5.667613983;-16.35520172
0.12064819;0.232574835;0.869356155;157.0818024;-27.60064125;-49.12021637
0.064459316;0.285570711;0.668190241;-125.1739426;53.32852554;143.0228577
-0.084130824;0.218927577;1.012107849;-173.7258453;10.62254047;-167.5680237
-0.755991757;-0.556935906;0.368012518;144.641922;52.56433487;-120.2267685
0.414286286;-0.946715534;0.678326905;-22.33267021;26.09227562;-40.94668961
0.290183455;-0.021977287;0.805465877;69.96602631;2.426121712;-74.33351898
0.166388839;0.199893624;1.92247045;-5.047951698;-16.93719101;120.9563828
-0.050004348;-0.206803039;0.677583814;72.19841003;27.75606155;177.5845337
0.08034125;-0.203690946;0.619526029;-161.7753296;-12.66005993;55.13063049
0.424688518;0.555020511;0.80646044;-116.0403137;-56.54649353;-122.0096207
0.820793688;-0.923416078;1.04619348;-165.3598022;-11.81604671;66.42920685
-0.426066279;-0.770936608;-0.121747807;-20.45404434;-3.406024694;155.1317596
0.593649805;-0.092483774;0.570131063;159.5648804;39.96039581;104.2144241
-0.233255789;-0.071811348;0.93540144;113.6835022;-23.69038963;-80.38092804
-0.070344053;0.372977197;0.571575999;-171.7137451;21.11239433;171.0002136
-0.104781367;0.067797303;-0.069381297;113.2876282;-14.30033588;-92.02820587
-0.8714571;-0.084744707;0.214986578;62.82932663;-40.05203629;-157.8978271
0.545435727;0.022080965;1.342989326;167.4253235;23.97359276;146.7947083
-0.882587612;-0.212645739;0.336771876;-22.35922241;14.57873154;52.08741379
0.191447765;-0.156229123;0.742292643;-116.1566544;-17.96355438;-115.9543991
0.44046092;0.580754697;0.05667359;-64.54544067;37.57126617;-34.6529007
-0.269470453;-0.090771019;1.010899067;-32.46155167;29.81826019;-105.8110123
0.294688284;0.562560618;0.221506029;108.6081619;-50.85281372;97.93548584
-0.188126907;-0.159809306;0.551498711;56.92367554;-29.87561226;-13.10447502
0.489982069;0.408540547;1.547330856;90.8506546;-58.56004715;-146.446228
-0.022812705;-0.612465382;0.188105583;169.6047516;-38.22591019;177.0177917
-0.136661634;-0.053501166;1.366201758;-108.2894287;-48.17993546;-13.91832733
-0.719966292;0.635865808;0.041041128;-133.5838623;-4.303315639;113.4865265
0.249125198;-0.114585109;0.753497541;-169.1584015;3.694036007;68.05349731
0.156649292;-0.124560952;1.069354892;120.4213181;-10.16209507;-36.59693527
-7.25529E-05;0.264381409;2.127955675;-109.117157;-64.61452484;-134.5004425
-0.05920621;0.051464863;0.886485279;172.0380402;-45.20746994;-74.29755402
1.097460628;0.413612723;0.292141855;31.53080368;-37.51889801;-96.6174469
-0.074818037;-0.119274482;0.751309991;-79.6328125;38.67798233;71.46086121
0.184954315;-0.103670307;0.868026376;-78.84538269;-58.88204956;-162.6984711
0.176360354;0.049072206;0.957749486;-27.98443031;53.66191864;-147.3948517
-0.030889321;0.269263983;1.018329859;16.52297783;-34.91553879;144.5072174
-0.09770494;-0.004166856;0.808304548;-179.6218262;28.09311867;-53.64337158
0.135788783;0.434650183;0.406261235;-72.99506378;-6.616985798;-66.70823669
-0.033522088;0.142134517;0.86691469;-47.98402405;56.2130394;166.0438843
0.231336504;-0.040573895;0.984171093;167.4837341;65.21457672;5.982038975
-0.559984803;0.042420529;1.556719184;-145.9732056;-40.89628983;-175.125885
-0.237488553;0.140290767;0.577073038;10.14501572;-46.74515915;-74.44319153
-0.328117043;-0.39824158;0.701659083;-93.48590088;-68.08447266;140.8315125
-0.072943583;0.130630031;1.014784813;-86.6758728;31.45228004;176.117218
0.462926745;0.764091909;1.041740298;98.39456177;46.358078;85.38686371
-0.197692677;0.121155314;1.084896088;69.63626862;42.18387222;-43.1745224
0.010828748;-0.139035091;0.821623981;101.7657852;-11.62130833;92.8391037
0.061590806;0.090024203;0.926016092;26.72772598;24.24578285;62.62220001
0.115003422;0.175084844;1.024206877;-22.86481094;9.883822441;-75.81562805
0.223207474;0.161947504;0.822663426;-100.6476517;-34.82223511;169.7197876
0.115168527;-0.032488845;0.797033608;171.7035217;44.03248978;12.09875679
0.066368341;0.083387308;0.664387584;96.87226868;-21.91109657;99.77413177
0.960636199;0.351926595;1.050249577;-126.9322052;-49.44545746;-76.41014862
-0.128379196;-0.023416057;0.569403648;-7.822825909;48.15379715;155.6654663
-0.146696344;-0.144139141;1.409500122;-42.14024734;14.320261;50.46225357
0.321030438;-0.203538865;-0.150733054;-30.37189484;26.25139046;96.76031494
-0.062017716;-0.096306711;0.822663367;121.6165466;4.84384203;-81.55164337
0.146121442;0.145731136;0.885392189;-78.75559998;-39.25337219;144.1847229
0.199971676;-0.012679577;0.604009032;167.9465027;-64.79426575;-104.2948608
-0.452044845;-0.498544633;1.651465058;-97.59770966;-41.61074448;80.57875824
-0.090462126;0.207170367;0.654856026;154.7771149;-14.06369019;11.55168629
0.26464802;-0.000380026;0.970332444;-154.5522308;20.75097656;-27.65070534
-0.071760617;0.102930307;0.741314828;133.1944122;17.05107117;-133.5661469
-0.154293269;0.037831895;1.871562839;-62.35965347;30.88701057;-168.7884979
-0.177823007;0.316643715;0.819344163;69.97660828;-35.57353973;-100.4717331
0.197850913;0.137285262;0.98548156;94.10001373;-17.63209152;85.74619293
-0.110190958;-0.163035601;1.162744761;61.99010086;32.96589279;-73.8937912
-0.125194952;0.499948233;1.242677093;143.3504181;9.235776901;-87.90971375
0.123637117;-0.163723394;0.892257333;-126.1611176;18.4492569;-112.1456909
0.09980239;0.15654999;1.149555206;-8.769964218;-9.20088768;-53.46465302
-0.288865238;-0.020870347;0.756625533;2.650994062;67.42536163;179.5957031
-0.633136153;0.096054673;-0.097735047;94.77419281;9.920307159;60.38718414
0.243772149;-0.07258103;-0.275330812;-158.1903839;-19.82855797;38.36180496
-0.195767447;0.320209563;0.498129487;-137.7225037;28.87624359;-150.1931763
-0.208441839;0.08418417;-0.215258926;-28.39263535;-30.47165871;111.4442596
0.038065754;-0.135284081;0.935169339;165.7403107;3.064757586;88.76882935
-0.560488045;-0.400769055;0.805606842;55.90042496;16.6196022;-15.33782673
-0.141384482;0.101565585;0.79211551;-148.8670502;12.95199108;-69.64281464
-0.191640064;-0.231432319;1.885563254;73.33401489;49.15010834;131.65065
-0.201722935;-0.015453842;0.550514877;-41.08037567;-21.15313339;-42.37009048
-0.336128414;0.409182101;0.802965522;160.3751984;32.85028076;173.8353882
-0.081428342;-0.147537246;-0.194595829;-106.1883087;4.000114918;137.4007111
0.226004004;-0.162385389;-0.127707601;-120.0470352;56.88318253;85.48790741
0.089974776;0.21709092;0.806365967;121.9810715;33.94594574;32.13123322
-0.020411659;0.447085142;-0.193825334;3.964206696;19.15411758;3.197054148
0.00637003;-0.233021021;0.675828457;-139.4738159;-31.92798996;32.54938507
-1.000141144;-0.299719155;0.784752727;175.3777618;56.22520828;176.3615112
-0.329989374;0.884566963;0.363181502;-155.9353333;52.1871109;-16.09788513
-0.131084368;-0.101767249;1.092494249;5.966479778;0.83344698;-9.434064865
0.162204742;-0.033053018;0.923811972;97.86012268;0.903173625;171.9751434
-0.38064304;-0.047916345;0.348901391;58.58296204;-54.43199158;17.05900002
-0.050976735;-0.274301946;0.842942953;-138.3566895;-17.62320709;-137.1499634
0.04784707;-0.150334954;0.692227721;64.37493896;-6.766223907;-133.1374207
-0.1159302;-0.249939471;0.834830999;-169.7462769;-55.88000488;-142.7919159
0.179431558;0.286328673;0.803089857;55.9255867;-30.35528755;-57.62542343
-0.098250948;-0.105283268;0.881418705;-140.4026489;41.82587814;119.907196
0.058207475;0.265384257;0.728862882;-94.87845612;75.73942566;-53.10398483
0.077596262;-0.443739951;0.063340724;168.4694366;-20.18445969;141.5643311
0.356821418;0.023309156;0.918896854;135.8716736;45.36351013;-29.19335556
0.012678318;0.190862909;0.919225693;179.6686249;45.76203918;176.7715149
-0.304626226;0.197511718;0.39134413;-111.1523666;0.851146221;1.032966614
0.142997056;0.196581796;0.883896708;-161.9181976;8.642374992;17.32940674
0.104802735;-0.087147176;0.882269859;151.1791229;48.97492981;-76.28340912
0.041681975;-0.095037356;0.555758238;-90.03344727;44.63101578;84.93365479
0.56098026;-0.354661554;1.1221807;-164.884903;26.81531143;-56.73182678
0.031423219;0.339822084;0.909583628;-5.178648949;35.74318695;172.2636566
-0.207364738;0.129749164;1.013410091;56.70724106;-20.09549713;-80.21759796
0.236344934;-0.063165709;0.719412625;-79.01766205;-49.57479477;122.720726
-0.003922332;0.111568511;0.995675623;12.72377968;40.51215363;-119.8960037
-0.005403535;0.171001926;0.873571754;88.70339966;35.19743347;85.82611847
-0.124033421;0.01123048;0.56771028;1.440453291;16.73352814;167.8469391
0.226100385;0.125699326;0.951290071;-107.7186203;-51.38199997;69.37416077
-0.010127002;-0.234018192;0.840388715;-36.49100494;25.54994011;-35.83039093
0.200257704;0.138764352;0.708178401;106.6314011;74.62176514;-59.01119614
0.019859685;0.153630674;0.641358852;-124.5004807;-23.28872871;88.83822632
-0.316049248;-1.03756237;0.228865176;-48.1824379;24.6625309;-55.24311829
0.180200875;-0.172054201;0.701756656;161.0356903;33.8646431;133.3969116
0.106837921;0.105854228;0.718394816;72.97337341;31.41457367;-68.80325317
0.688315988;-0.00891028;0.639645696;56.51593018;37.7237854;114.1064224
-0.016223783;-0.276456594;1.026411533;-167.9714508;-42.69991302;179.2949524
-0.188313439;0.056648452;0.903059959;9.934837341;-22.64723778;-4.850894451
0.075308591;0.237887457;0.44846642;57.07662964;-8.949547768;-46.45303345
-0.233745977;0.162754714;1.475146055;20.46749115;-62.21566772;24.2819767
0.131159246;0.265132904;0.81404072;175.8918304;73.77745056;-119.1535492
-0.078990161;-0.013831552;1.093698621;156.1659851;-61.35569763;-133.2148895
0.231605366;0.199369133;0.790729165;-168.4525452;-18.6842823;-71.66368866
0.177314579;0.236041114;0.645224154;122.426796;2.723534822;-0.591440201
-0.805214345;-0.48662141;0.887694418;30.6506958;-25.61004639;-112.1531677
0.222374022;0.108935356;1.028696299;155.2733002;-26.12711334;-77.7687149
-0.147470504;0.19862859;1.561597824;-60.33730316;-34.96403122;103.1145325
-0.626749754;0.070384592;0.10114193;-36.24952316;33.36082458;-165.0115967
-0.229761317;0.265799552;0.647650242;-9.364038467;65.22902679;-47.56193161
-0.153005898;-0.001375958;0.536079884;27.26845551;-3.692022085;165.1026001
0.241706565;0.259545833;0.932644904;6.22086668;-46.82831192;-133.6394653
-0.354080319;0.043061391;0.812712193;-48.57126236;-38.65644073;132.1804504
0.219019696;0.041867286;0.654339015;94.06336212;-73.90992737;-75.27042389
-0.294907659;0.636402845;0.059877854;103.8625107;15.72509003;177.955658
-0.205259353;-0.672970653;1.117301226;36.74330139;25.91371727;115.4100647
0.063157104;0.113406919;0.811659575;58.79229355;-1.223802567;-14.21474075
-0.087421179;0.062025793;0.814918697;108.2337723;-4.195497036;-150.7519684
-0.121907853;-0.164657012;0.703003407;-167.2529449;36.86845779;158.1509552
0.131860718;-0.326595187;0.575933814;-71.79892731;24.86134148;2.133379459
0.608016729;1.016016603;0.458234251;-73.61394501;62.71508408;-110.9508057
0.379990309;0.279892474;1.157382488;108.9196167;3.904103994;-26.35709381
0.549139619;0.0146567;0.796858311;-147.4704437;-69.42695618;-59.16743469
0.150891289;-0.066671431;1.012466311;-179.0111084;-5.611812115;69.87480164
-0.043008953;0.109203756;0.950892508;-75.62135315;-34.93507767;-169.5002136
0.597670972;0.371632636;0.710537195;-155.6710358;-9.026469231;77.5739212
